time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-24 00:00:00+00:00,18,7,10,6
2026-05-25 00:00:00+00:00,9,5,58,19
2026-05-26 00:00:00+00:00,23,8,16,15
2026-05-27 00:00:00+00:00,10,5,18,6
2026-05-28 00:00:00+00:00,8,3,13,9
2026-05-29 00:00:00+00:00,11,6,15,9
2026-05-30 00:00:00+00:00,30,12,11,7
2026-05-31 00:00:00+00:00,12,7,19,12
2026-06-01 00:00:00+00:00,24,9,11,9
2026-06-02 00:00:00+00:00,3,3,12,9
2026-06-03 00:00:00+00:00,2,2,8,7
2026-06-04 00:00:00+00:00,4,4,13,10
2026-06-05 00:00:00+00:00,6,4,13,11
2026-06-06 00:00:00+00:00,18,7,23,13
