referrer,views_total,views_unique
Google,77,41
DuckDuckGo,15,4
Bing,11,5
en.nenadsky.com,10,5
github.com,9,8
chatgpt.com,6,4
yandex.ru,6,3
yandex.by,3,3
search.brave.com,3,2
mactronica.com.co,3,1
