referrer,views_total,views_unique
Google,341,133
Bing,43,21
github.com,39,11
yandex.ru,18,11
search.brave.com,14,5
DuckDuckGo,8,5
ya.ru,5,2
cn.bing.com,5,1
chatgpt.com,3,2
de.search.yahoo.com,1,1
