referrer,views_total,views_unique
Google,337,149
Bing,48,17
DuckDuckGo,34,14
yandex.ru,27,11
github.com,22,5
ya.ru,8,1
ecosia.org,4,2
search.brave.com,3,3
Yahoo,2,2
ca.search.yahoo.com,2,1
