referrer,views_total,views_unique
Google,170,92
Bing,24,12
yandex.ru,20,8
github.com,20,7
DuckDuckGo,17,6
ya.ru,8,1
en.nenadsky.com,3,2
m.facebook.com,3,2
yandex.by,3,2
Yahoo,2,1
