referrer,views_total,views_unique
Google,481,198
Bing,103,21
github.com,41,16
DuckDuckGo,31,13
github-com.translate.goog,19,1
yandex.ru,16,9
ya.ru,8,1
m.search.naver.com,5,1
ecosia.org,4,2
Yahoo,3,2
