time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,6,5,35,18
2025-11-11 00:00:00+00:00,17,5,77,25
2025-11-12 00:00:00+00:00,4,3,35,19
2025-11-13 00:00:00+00:00,5,5,50,22
2025-11-14 00:00:00+00:00,2,2,50,28
2025-11-15 00:00:00+00:00,7,6,34,19
2025-11-16 00:00:00+00:00,2,2,40,20
2025-11-17 00:00:00+00:00,3,3,46,21
2025-11-18 00:00:00+00:00,5,5,40,20
2025-11-19 00:00:00+00:00,2,2,31,22
2025-11-20 00:00:00+00:00,5,5,35,20
2025-11-21 00:00:00+00:00,3,3,33,21
2025-11-22 00:00:00+00:00,4,4,33,22
2025-11-23 00:00:00+00:00,2,2,38,22
