referrer,views_total,views_unique
Google,307,127
github.com,20,10
Bing,19,14
yandex.ru,18,10
DuckDuckGo,17,9
en.nenadsky.com,10,6
chatgpt.com,4,1
search.brave.com,2,2
Yahoo,1,1
qwant.com,1,1
