referrer,views_total,views_unique
Google,263,106
yandex.ru,44,16
en.nenadsky.com,32,12
DuckDuckGo,26,11
Bing,17,9
search.brave.com,7,6
ssdielect.com,6,3
ya.ru,4,1
yandex.kz,2,1
github.com,1,1
