time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-12 00:00:00+00:00,7,7,23,15
2025-08-13 00:00:00+00:00,17,17,22,15
2025-08-14 00:00:00+00:00,4,4,18,11
2025-08-15 00:00:00+00:00,1,1,52,17
2025-08-16 00:00:00+00:00,3,3,52,14
2025-08-17 00:00:00+00:00,6,6,52,19
2025-08-18 00:00:00+00:00,2,2,40,14
2025-08-19 00:00:00+00:00,4,4,18,7
2025-08-20 00:00:00+00:00,5,5,2,2
2025-08-21 00:00:00+00:00,1,1,21,14
2025-08-22 00:00:00+00:00,1,1,30,14
2025-08-23 00:00:00+00:00,1,1,30,7
2025-08-24 00:00:00+00:00,3,3,29,14
2025-08-25 00:00:00+00:00,1,1,42,17
