referrer,views_total,views_unique
Google,231,104
yandex.ru,25,11
Bing,21,12
DuckDuckGo,18,9
en.nenadsky.com,14,7
ya.ru,14,4
github.com,9,7
search.brave.com,9,4
Yahoo,4,1
yandex.by,2,1
