referrer,views_total,views_unique
Google,203,79
Bing,26,8
github.com,18,10
yandex.ru,15,10
search.brave.com,14,4
ya.ru,10,2
DuckDuckGo,9,5
en.nenadsky.com,7,5
kagi.com,1,1
qwant.com,1,1
