time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-03 00:00:00+00:00,1.0,1.0,17,11
2025-05-04 00:00:00+00:00,2.0,2.0,24,14
2025-05-05 00:00:00+00:00,1.0,1.0,33,20
2025-05-06 00:00:00+00:00,2.0,2.0,37,17
2025-05-07 00:00:00+00:00,1.0,1.0,58,26
2025-05-08 00:00:00+00:00,4.0,2.0,27,16
2025-05-09 00:00:00+00:00,3.0,3.0,52,20
2025-05-10 00:00:00+00:00,5.0,3.0,33,14
2025-05-11 00:00:00+00:00,8.0,4.0,36,14
2025-05-12 00:00:00+00:00,4.0,3.0,66,23
2025-05-13 00:00:00+00:00,4.0,2.0,42,25
2025-05-14 00:00:00+00:00,1.0,1.0,66,24
2025-05-15 00:00:00+00:00,5.0,2.0,53,24
2025-05-16 00:00:00+00:00,,,14,11
