referrer,views_total,views_unique
Google,279,143
Bing,49,19
en.nenadsky.com,22,10
DuckDuckGo,19,7
yandex.ru,18,9
github.com,12,6
search.brave.com,11,9
ssdielect.com,11,2
chatgpt.com,2,2
Yahoo,2,1
